Қазақстан Республикасының Үкіметі ҚАУЛЫ ЕТЕДI:

1. "Бөлшек салықтың арнаулы салық режимін қолдану мақсаттары үшін қызмет түрлерін айқындау және "Бөлшек салықтың арнаулы салық режимін қолдану мақсаттары үшін қызмет түрлерін айқындау туралы" Қазақстан Республикасы Үкіметінің 2021 жылғы 2 ақпандағы № 30 қаулысына өзгерістер енгізу туралы" Қазақстан Республикасы Үкіметінің 2022 жылғы 17 қарашадағы № 912 қаулысының күші жойылды деп тану туралы" Қазақстан Республикасы Үкіметінің 2023 жылғы 22 мамырдағы № 393 қаулысына мынадай өзгеріс енгізілсін:

көрсетілген қаулыға қосымша осы қаулыға қосымшаға сәйкес жаңа редакцияда жазылсын.

2. Осы қаулы алғашқы ресми жарияланған күнінен кейін күнтізбелік он күн өткен соң қолданысқа енгізіледі.


Қазақстан РеспубликасыныңПремьер-Министрі	|	Ә. Смайылов



	|	Қазақстан Республикасы
	|	Үкіметінің
	|	2023 жылғы 29 желтоқсандағы№ 1240 қаулысынақосымша
	|	Қазақстан РеспубликасыҮкіметінің2023 жылғы 22 мамырдағы№ 393 қаулысынақосымша

Бөлшек салықтың арнаулы салық режимін қолдану мақсаттары үшін қызмет түрлері

Р/с№	|	ЭҚЖЖ	|	Қызмет түрлері
194	|	47.76.3	|	Сауда алаңы 2000 ш.м-ден кем сауда объектілері болып табылатын мамандандырылған дүкендерде үй жануарларын және үй жануарларына арналған азықтардың бөлшек саудасы
195	|	47.76.4*	|	Сауда алаңы 2000 ш.м-ден астам (2000 ш.м. және одан жоғары) сауда объектілері болып табылатын мамандандырылған дүкендерде гүлдердің бөлшек саудасы
196	|	47.77.1	|	Сауда алаңы 2000 ш.м-ден кем сауда объектілері болып табылатын мамандандырылған дүкендерде сағат және зергерлік бұйымдардың бөлшек саудасы
197	|	47.78.1	|	Сауда алаңы 2000 ш.м-ден кем сауда объектілері болып табылатын мамандандырылған дүкендерде фотографиялық, оптикалық және дәлдеу жабдықтарының бөлшек саудасы
198	|	47.78.2	|	Сауда алаңы 2000 ш.м-ден кем сауда объектілері болып табылатын мамандандырылған дүкендерде велосипедтердің бөлшек саудасы
199	|	47.78.3*	|	Сауда алаңы 2000 ш.м-ден астам (2000 ш.м. және одан жоғары) сауда объектілері болып табылатын мамандандырылған дүкендерде фотографиялық, оптикалық және дәлдеу жабдықтарының бөлшек саудасы
200	|	47.78.5*	|	Сауда алаңы 2000 ш.м-ден астам (2000 ш.м. және одан жоғары) сауда объектілері болып табылатын мамандандырылған дүкендердегі өзге бөлшек сауда
201	|	47.78.9	|	Сауда алаңы 2000 ш.м-ден кем сауда объектілері болып табылатын мамандандырылған дүкендердегі өзге бөлшек сауда
202	|	47.79.1	|	Сауда алаңы 2000 ш.м-ден кем сауда объектілері болып табылатын дүкендерде ұсталған тауарлардың бөлшек саудасы
203	|	47.79.2*	|	Сауда алаңы 2000 ш.м-ден астам (2000 ш.м. және одан жоғары) сауда объектілері болып табылатын дүкендерде ұсталған тауарлардың бөлшек саудасы
204	|	47.81.1	|	Сауда палаткаларында, дүкеншелерде және дүңгіршектерде тамақ өнімдерінің, сусындар мен темекі өнімдерінің бөлшек саудасы
205	|	47.81.2	|	Базарларда тамақ өнімдерінің, сусындар мен темекі өнімдерінің бөлшек саудасы
206	|	47.82.1	|	Сауда палаткаларында, дүкеншелерде және дүңгіршектерде киімдердің, аяқ киімдердің және текстиль бұйымдардың бөлшек саудасы
207	|	47.82.2	|	Базарларда киімдердің, аяқ киімдердің және текстиль бұйымдардың бөлшек саудасы
208	|	47.89.1	|	Сауда палаткаларында, дүкенше мен дүңгіршектерде өзге тауарлардың бөлшек саудасы
209	|	47.89.2	|	Базарларда өзге тауарлардың бөлшек саудасы
210	|	47.91.0	|	Пошта арқылы тапсырыс беру немесе Интернет желісі арқылы бөлшек сауда
211	|	47.99.1	|	Тасу және тарату арқылы бөлшек сауда
212	|	47.99.2	|	Желілі маркетинг арқылы бөлшек сауда
213	|	47.99.9	|	Дүкендерден тыс өзге бөлшек сауда
214	|	49.31.1	|	Автобуспен тасымалдау
215	|	49.31.3	|	Троллейбуспен тасымалдау
216	|	49.31.9	|	Кестеге бағынатын өзге де көлік түрлерімен тасымалдау
217	|	49.32.0	|	Такси қызметі
218	|	49.39.0	|	Басқа топтамаларға енгізілмеген өзге де құрлықтағы жолаушылар көлігі қызметі
219	|	49.41.0	|	Жүк автомобиль көлігі қызметі
220	|	49.42.0	|	Көшіру қызметтерін көрсету
221	|	50.10.0	|	Теңіз және су жағасындағы жолаушылар көлігі қызметі
222	|	50.20.0	|	Теңіз және су жағасындағы жүк көлігі қызмет
223	|	50.30.0	|	Өзендегі жолаушылар көлігі қызметі
224	|	50.40.1	|	Ағаш ағызудан басқа, өзендегі жүк көлігі қызметі
225	|	52.10.3	|	Көкөніс пен жемістен басқа, азық-түлік тауарларын қоймаға жинау және сақтау
226	|	52.10.5	|	Көкөніс пен жемістерді қоймаға жинау және сақтау
227	|	52.21.3	|	Терминал қызметі
228	|	52.21.4	|	Автомобиль тұрақтары қызметі
229	|	53.10.0	|	Жалпыға қызмет көрсету шегіндегі пошта қызметі
230	|	53.20.0	|	Өзге де пошта және курьер қызметі
231	|	55.10.1**	|	Жол бойындағы жолақта орналасқан қонақүйлерді қоспағанда, мейрамханалары бар қонақүйлердің қызметтер көрсетуі
232	|	55.10.2**	|	Жол бойындағы жолақта орналасқан қонақүйлерді қоспағанда, мейрамханалары жоқ қонақ үйлердің қызметтер көрсетуі
233	|	55.10.3**	|	Ресми іс-шараларға мейрамханалары бар қонақүй қызметтерін көрсету
234	|	55.10.4**	|	Жол бойындағы жолақта орналасқан қонақүйлердің қызметтер көрсетуі
235	|	55.20.0	|	Демалыс күндерінде және өзге де қысқа мерзімге тұруға тұрғын үй беру
236	|	55.30.1	|	Жол бойындағы жолақта орналасқандарды қоспағанда, кемпингтердің, автофургондарға арналған тұрақтар мен тұруға арналған автотіркемелердің қызметтер көрсетуі
237	|	55.30.2	|	Жол бойындағы жолақта орналасқан кемпингтердің, автофургондарға арналған тұрақтар мен тұруға арналған автотіркемелердің қызметтер көрсетуі
238	|	55.90.1	|	Мектеп-интернаттар жанындағы жатақханалардың қызметтер көрсетуі
239	|	55.90.2	|	Студенттік жатақханалардың қызметтер көрсетуі
240	|	55.90.9	|	Басқа санаттарға енгізілмеген, тұруға арналған өзге де орындардың қызметтер көрсетуі
241	|	56.10.1	|	Жол бойындағы жолақта орналасқан объектілердің қызметін қоспағанда, мейрамхана кызметі және тамақ өнімдерін жеткізу бойынша көрсетілетін қызметтер
242	|	56.10.2	|	Жол бойындағы жолақта орналасқан объектілердің мейрамхана қызметі және тамақ өнімдерін жеткізу бойынша көрсететін қызметтері
243	|	56.21.0	|	Тапсырыспен дайын тамақ жеткізу
244	|	56.29.1	|	Елді мекендерден тыс жерде тамақтануды ұйымдастырудың өзге түрлері
245	|	56.29.2	|	Жолаушылар пойыздарындағы тамақтануды ұйымдастырудың өзге түрлері
246	|	56.29.9	|	Басқа топтамаларға енгізілмеген, тамақтануды қамтамасыз ету бойынша өзге де қызмет
247	|	56.30.0	|	Сусындар ұсыну
248	|	58.11.0	|	Кітап шығару
249	|	58.12.0	|	Анықтамалықтар және мекенжайлық тізімдер шығару
250	|	58.13.0	|	Газет шығару
251	|	58.14.0	|	Журналдар мен мерзімдік жарияланымдар шығару
252	|	58.19.0	|	Баспа қызметінің өзге де түрлері
253	|	58.21.0	|	Компьютерлік ойындар шығару
254	|	58.29.0	|	Өзге де бағдарламалық қамтылым шығару
255	|	59.11.0	|	Кино-, бейнефильмдер және телевизиялық бағдарламаларды шығару қызметі
256	|	59.12.0	|	Кино-, бейнефильмдерді және телевизиялық бағдарламалар жасауды аяқтау қызметі
257	|	59.13.0	|	Кино-, бейнефильмдерді және телевизиялық бағдарламаларды тарату қызметі
258	|	59.14.0	|	Кинофильмдерді көрсету қызметі
259	|	59.20.0	|	Дыбыс жазу және музыкалық туындылар шығару саласындағы қызмет
260	|	60.10.0	|	Радиохабарлар тарату
261	|	63.99.9	|	Ақпараттық қызмет көрсету саласындағы қызметтің өзге де түрлері
262	|	68.10.2	|	Өзге де жылжымайтын мүлікті сатып алу және сату
263	|	68.20.1***	|	Жекеменшік жылжымайтын мүлікті жалдау және басқару
264	|	68.20.2***	|	Жалға алынатын жылжымайтын мүлікті жалдау (қосалқы жалдау) және пайдалану
265	|	68.31.1	|	Өндірістік-техникалық мақсаттағы жылжымайтын мүлікті сатып алу-сату және жалға беру кезіндегі делдалдық көрсетілетін қызметтер
266	|	68.31.2	|	Өндірістік емес мақсаттағы басқа да жылжымайтын мүлікті сатып алу-сату және жалға беру кезіндегі делдалдық көрсетілетін қызметтер
267	|	71.11.2	|	Атом өнеркәсібі және атом энергетикасы объектілерін қоспағанда, сәулет саласындағы қызмет
268	|	71.12.1	|	Атом өнеркәсібі және атом энергетикасы объектілерін қоспағанда, инженерлік-техникалық жобалау саласындағы қызмет
269	|	71.12.3	|	Геодезиялық қызмет
270	|	71.12.7	|	Инженерлік-техникалық консультацияларды ұсыну қызметі
271	|	72.19.9	|	Жаратылыстану және техникалық ғылымдар саласындағы өзге де зерттеулер мен әзірлемелер
272	|	72.20.2	|	Индурстрияны дамытуға бағытталған қоғамдық және гуманитарлық ғылымдар саласындағы қолданбалы зерттеулер
273	|	72.20.9	|	Басқа топтамаларға енгізілмеген қоғамдық және гуманитарлық ғылымдар саласындағы зерттеулер және эксперименттік әзірлемелер
274	|	74.10.0	|	Мамандандырылған дизайнерлік қызмет
275	|	74.20.0	|	Фотография саласындағы қызмет
276	|	74.30.0	|	Ауызша және жазбаша аударма қызметі
277	|	75.00.0	|	Ветеринариялық қызмет
278	|	77.11.1	|	Жеңіл автомобильдер мен жеңіл автокөлік құралдарын жалдау
279	|	77.12.1	|	Жүк автомобильдерін жалдау
280	|	77.21.0	|	Ойын-сауық және спорттық жабдықтарды жалдау және лизинг
281	|	77.22.0	|	Бейнекассеталар мен дискілер прокаты
282	|	77.29.0	|	Жеке тұтынатын өзге де заттарды және тұрмыстық тауарларды жалдау және лизинг
283	|	77.31.1	|	Ауыл шаруашылығы машиналары мен жабдықтарын жалдау
284	|	77.32.1	|	Құрылыс машиналары мен жабдықтарын жалдау
285	|	77.33.1	|	Ақпараттық телекоммуникация жүйесі үшін компьютерлік және перифериялық жабдықтарды жалдау
286	|	77.33.8	|	Өзге де офистік машиналар мен жабдықтарды жалдау
287	|	77.39.1	|	Басқа топтамаларға енгізілмеген өзге де машиналарды, жабдықтар мен материалдық активтерді жалдау
288	|	78.10.0	|	Жұмысқа орналастыру агенттіктерінің қызметі
289	|	78.20.0	|	Уақытша жұмысқа орналастыру агенттіктерінің қызметі
290	|	79.90.0	|	Брондау бойынша өзге де көрсетілетін қызметтер және ілеспе қызмет
291	|	81.21.0	|	Ғимараттарды жалпы жинау
292	|	81.22.0	|	Ғимараттарды жинау, өнеркәсіптік машиналар мен жабдықтарды тазалау жөніндегі өзге де (мамандандырылған) қызмет
293	|	81.29.0	|	Жинау жөніндегі өзге де қызмет
294	|	81.30.0	|	Аумақтарды абаттандыру жөніндегі қызмет
295	|	82.11.0	|	Кешенді офистік әкімшілік қызметтер көрсету жөніндегі қызмет
296	|	82.19.0	|	Құжаттарды көшіру, дайындау қызметі және өзге де мамандандырылған офистік қосалқы қызмет
297	|	82.20.0	|	Телефон арқылы анықтамалық-ақпараттық қызмет көрсету
298	|	82.30.0	|	Конференциялар мен сауда көрмелерін ұйымдастыру
299	|	82.99.0	|	Басқа топтамаларға енгізілмеген коммерциялық қосалқы қызметтер көрсету жөніндегі өзге де қызмет
300	|	85.10.0	|	Мектепке дейінгі білім беру
301	|	85.20.0	|	Бастауыш білім беру (1-ші деңгей)
302	|	85.51.0	|	Спорт және демалыс саласындағы білім беру
303	|	85.52.0	|	Мәдениет саласындағы білім беру
304	|	85.53.0	|	Көлік құралдарын жүргізушілерді дайындайтын мектептер қызметі
305	|	85.59.1	|	Кешкі жалпы білім беретін мектептердің қызметі
306	|	85.59.9	|	Басқа топтамаларға енгізілмеген білім беру саласындағы өзге де қызмет
307	|	85.60.9	|	Білім беру саласындағы өзге де қосалқы қызмет
308	|	86.10.3	|	Санаторий-курорт ұйымдарының қызметі
309	|	86.21.0	|	Жалпы дәрігерлік практика
310	|	86.22.0	|	Арнайы дәрігерлік практика
311	|	86.23.0	|	Стоматологиялық қызмет
312	|	87.10.0	|	Тұруын қамтамасыз ете отырып, орта медициналық жұмыскер көрсететін қызметтермен бірге әлеуметтік қызметтер көрсету
313	|	87.20.0	|	Психикалық ауытқудан (сырқаттардан) зардап шегетін, ақыл-ой және дене кемістіктері бар, маскүнемдікке немесе есірткіге тәуелді адамдардың тұруын қамтамасыз ете отырып, әлеуметтік көрсетілетін қызметтерді ұсыну
314	|	87.30.0	|	Тұруын қамтамасыз ете отырып, егде азаматтар мен мүгедектерге әлеуметтік көрсетілетін қызметтерді ұсыну
315	|	87.90.0	|	Тұруды қамтамасыз ете отырып, өзге де әлеуметтік көрсетілетін қызметтерді ұсыну
316	|	88.10.0	|	Егде азаматтар мен мүгедектерге тұруы қамтамасыз етілмейтін әлеуметтік көрсетілетін қызметтерді ұсыну
317	|	88.91.0	|	Балаларды күндізгі күту
318	|	88.99.0	|	Басқа топтамаларға енгізілмеген, тұру қамтамасыз етілмейтін өзге де әлеуметтік көрсетілетін қызметтерді ұсыну
319	|	90.01.1	|	Театр қызметі
320	|	90.01.2	|	Концерттік қызмет
321	|	90.01.3	|	Цирк қызметі
322	|	90.02.0	|	Мәдени ойын-сауық іс-шараларын өткізуге ықпал ететін қызмет
323	|	90.03.0	|	Көркем және әдеби шығармашылық
324	|	90.04.0	|	Концерт және театр залдарының қызметі
325	|	91.01.1	|	Фильмотека және фонотека қызметі
326	|	91.01.2	|	Оқу залдарының, дәрісханалардың, демонстрациялық залдардың қызметін қоса алғанда, кітапхана қызметі
327	|	91.01.3	|	Архив қызметі
328	|	91.01.4	|	Кітап палаталарының қызметі
329	|	91.02.0	|	Музейлер қызметі
330	|	91.03.0	|	Тарихи орындар мен ғимараттар және осыған ұқсас туристік көрікті жерлер қызметі
331	|	91.04.1	|	Ботаникалық бақтар мен хайуанат бақтарының қызметі
332	|	93.11.0	|	Спорт құрылысжайларын пайдалану
333	|	93.12.0	|	Спорт клубтарының қызметі
334	|	93.13.0	|	Фитнес-клубтардың қызметі
335	|	93.19.0	|	Спорт саласындағы өзге де қызмет
336	|	93.21.0	|	Ойын-сауық және тақырыптық парктердің қызметі
337	|	93.29.1	|	Би залдары, дискотекалар қызметі
338	|	93.29.2	|	Родео, тирлар қызметі
339	|	93.29.3	|	Қуыршақ театрларының қызметі
340	|	93.29.9	|	Демалысты және ойын-сауықты ұйымдастыру жөніндегі өзге де қызмет түрлері
341	|	95.11.0	|	Компьютерлер мен перифериялық жабдықтарды жөндеу
342	|	95.12.0	|	Коммуникациялық жабдықтарды жөндеу
343	|	95.21.0	|	Электрондық тұрмыстық техниканы жөндеу
344	|	95.22.0	|	Тұрмыстық аспаптарды, үй және бау-бақша жабдықтарын жөндеу
345	|	95.23.1	|	Аяқ-киім жөндеу
346	|	95.23.2	|	Табиғи және жасанды былғарыдан жасалған жол және галантерея бұйымдарын жөндеу
347	|	95.24.0	|	Жиһаздарды және интерьер заттарын жөндеу
348	|	95.25.1	|	Қолсағаттар мен өзге де сағаттарды жөндеу
349	|	95.25.2	|	Зергерлік бұйымдарды жөндеу
350	|	95.29.1	|	Трикотаж және тоқыма бұйымдарды жөндеу
351	|	95.29.2	|	Тігін бұйымдарын, бас киімдерді және текстиль галантереясы бұйымдарын жөндеу
352	|	95.29.3	|	Тері және былғары бұйымдары мен бас киімдерді жөндеу
353	|	95.29.4	|	Музыкалық аспаптарды жөндеу
354	|	95.29.5	|	Кілемдер мен кілем бұйымдарын жөндеу
355	|	95.29.6	|	Велосипедтерді жөндеу
356	|	95.29.9	|	Басқа топтамаларға енгізілмеген жеке қолданыстағы өзге де заттар мен тұрмыстық тауарларды жөндеу
357	|	96.01.1	|	Кір жуу және өңдеу
358	|	96.01.2	|	Химиялық тазалау және бояу
359	|	96.02.0	|	Шаштараздардың, сұлулық салондарының қызметтер көрсетуі
360	|	96.03.0	|	Жерлеуді ұйымдастыру және онымен байланысты қызмет
361	|	96.04.0	|	Физикалық жайлылықты қамтамасыз ету қызметі
362	|	96.09.0	|	Басқа топтамаларға енгізілмеген өзге де жеке қызметтер көрсету
363	|	97.00.0	|	Үй қызметшісі жалданатын үй шаруашылығы қызметі
364	|	98.20.0	|	Өзіндік тұтынуға арналған көрсетілетін қызметтерді ұсыну жөніндегі үй шаруашылығы қызметі

* қызметін бір сауда объектісі шегінде жиынтық ауданы 2000 шаршы метрден асатын сауда үй-жайындағы (-ларындағы) (объектісіндегі (-леріндегі), алаңындағы (-дарындағы)) осындай сауда объектілерінің аумағында жүзеге асыратын кәсіпкерлік субъектілерін қоспағанда;

** бір қонақүйдің немесе осындай қызметтер көрсетілетін жеке тұрған тұрғын емес ғимараттың аумағында қонақүй қызметтерін ұсыну саласында екі және одан да көп салық төлеушілердің қызметін жүзеге асыруын қоспағанда;

*** Қазақстан Республикасының сауда қызметін реттеу туралы заңнамасына сәйкес сауда базарларына, 1, 2 және 3-санаттағы стационарлық сауда объектілеріне жататын сауда объектілерін, сондай-ақ олардың аумағындағы сауда орындарын, сауда объектілері мен қоғамдық тамақтану объектілерін жалға алуды (қосалқы жалға алуды), сауда объектілерін қосалқы жалға беруді қоспағанда;

**** мыналарды:

қызметін бір сауда объектісі шегінде жиынтық ауданы 2000 шаршы метрден асатын сауда үй-жайларындағы, объектілеріндегі, алаңдарындағы осындай сауда объектілерінің аумағында жүзеге асыратын кәсіпкерлік субъектілерін;

сауда желілерін, сауда базарларын қоспағанда.

