РҚАО-ның ескертпесі. 

Құжаттың мәтінінде түпнұсқаның пунктуациясы мен орфографиясы сақталған. 

Қазақстан Республикасының 2008 жылғы 4 желтоқсандағы Бюджет кодексінің
106 бабының 4 тармағына және "Қазақстан Республикасындағы жергілікті мемлекеттік басқару және өзін-өзі басқару туралы" Қазақстан Республикасының 2001 жылғы 23 қаңтардағы Заңының
6 бабына сәйкес аудандық мәслихат ШЕШІМ ҚАБЫЛДАДЫ:

1.
"2015 – 2017 жылдарға арналған аудандық бюджет туралы" Қордай аудандық маслихатының 2014 жылғы 22 желтоқсандағы
№37-3 шешіміне (нормативтік құқықтық актілерді мемлекеттік тіркеу Тізілімінде
№2449 болып тіркелген, 2014 жылдың 31 желтоқсанында №205-206 аудандық "Қордай шамшырағы" - "Кордайский маяк" газетінде жарияланған) келесі өзгерістер енгізілсін:


аталған шешімнің
1 және
5 қосымшалары осы шешімнің
1 және
2 қосымшаларына сәйкес жаңа редакцияда мазмұндалсын.

2.
Осы шешім әділет органдарында мемлекеттік тіркеуден өткен күннен бастап күшіне енеді және 2015 жылдың 1 қаңтарынан қолданысқа енгізіледі.


Аудандық мәслихат	|	Аудандық
сессиясының төрайымы	|	мәслихаттың хатшысы
Г. Айтқұлова	|	Б. Әлімбет




	|	Қордай аудандық мәслихатының2015 жылғы 15 мамырдағы№41-5 шешіміне 1 – қосымша
	|	Қордай аудандық мәслихатының2014 жылғы 22 желтоқсандағы№37-3 шешіміне 1 – қосымша

2015 жылға арналған аудандық бюджет

Санаты	|	Сомасы, мың теңге
Сыныбы Ішкі сыныбы Атауы
1	|	2	|	3	|	4	|	5
	|		|	013	|	Аудан аумағында қала құрылысын дамытудың кешенді схемаларын, аудандық (облыстық) маңызы бар қалалардың, кенттердің және өзге де ауылдық елді мекендердің бас жоспарларын әзірлеу	|	96882
	|		|	015	|	Мемлекеттік органның күрделі шығыстары	|	250
12	|		|		|	Көлiк және коммуникация	|	234087
	|	458	|		|	Ауданның (облыстық маңызы бар қаланың) тұрғын үй-коммуналдық шаруашылығы, жолаушылар көлігі және автомобиль жолдары бөлімі	|	234087
	|		|	023	|	Автомобиль жолдарының жұмыс істеуін қамтамасыз ету	|	234087
13	|		|		|	Басқалар	|	133826
	|	123	|		|	Қаладағы аудан, аудандық маңызы бар қала, кент, ауыл, ауылдық округ әкімінің аппараты	|	125112
	|		|	040	|	"Өңірлерді дамыту" Бағдарламасы шеңберінде өңірлерді экономикалық дамытуға жәрдемдесу бойынша шараларды іске асыру	|	125112
	|	452	|		|	Ауданның (облыстық маңызы бар қаланың) қаржы бөлімі	|	8714
	|		|	012	|	Ауданның (облыстық маңызы бар қаланың) жергілікті атқарушы органының резерві	|	8714
15	|		|		|	Трансферттер	|	1066
	|	452	|		|	Ауданның (облыстық маңызы бар қаланың) қаржы бөлімі	|	1066
	|		|	006	|	Нысаналы пайдаланылмаған (толық пайдаланылмаған) трансферттерді қайтару	|	1066
	|		|		|	3. ТАЗА БЮДЖЕТТІК КРЕДИТТЕУ	|	31834
	|		|		|	Бюджеттік кредиттер	|	41622
10	|		|		|	Ауыл, су, орман, балық шаруашылығы, ерекше қорғалатын табиғи аумақтар, қоршаған ортаны және жануарлар дүниесін қорғау, жер қатынастары	|	41622
	|	462	|		|	Ауданның (облыстық маңызы бар қаланың) ауыл шаруашылығы бөлімі	|	41622
	|		|	008	|	Мамандарды әлеуметтік қолдау шараларын іске асыруға берілетін бюджеттік кредиттер	|	41622






СанатыСыныбыІшкі  сыныбыАтауы	|	Сомасы, мың теңге
1	|	2	|	3
5	|		|		|	Бюджеттік кредиттерді өтеу	|	9788
	|	01	|		|	Бюджеттік кредиттерді өтеу	|	9788
	|		|	1	|	Мемлекеттік бюджеттен берілген бюдеттік кредиттерді өтеу	|	9788





Функционалдық топБюджеттік бағдарламалардың әкімшісіБағдарламаАтауы	|	Сомасы, мың теңге
1	|	2	|	3
	|		|		|	4. ҚАРЖЫ АКТИВТЕРІМЕН ОПЕРАЦИЯЛАР БОЙЫНША САЛЬДО	|	0
	|		|		|	Қаржы активтерін сатып алу	|	0
13	|		|		|	Басқалар	|	0





Функционалдық топБюджеттік бағдарламалардың әкімшісіБағдарламаАтауы	|	Сомасы, мың теңге
	|		|	1	|	2	|	3
	|		|		|		|	
	|		|		|	5. БЮДЖЕТ ТАПШЫЛЫҒЫ (ПРОФИЦИТІ)	|	-31834
	|		|		|	6. БЮДЖЕТ ТАПШЫЛЫҒЫН ҚАРЖЫЛАНДЫРУ (ПРОФИЦИТІН ПАЙДАЛАНУ)	|	31834





СанатыСыныбы	|	Атауы	|	Сомасы, мың теңге
Ішкі сыныбы
1	|	2	|	3
7	|		|		|	Қарыздар түсімі	|	41622
	|	01	|		|	Мемлекеттік ішкі қарыздар	|	41622
	|		|	2	|	Қарыз алу келісім-шарттары	|	41622





Функционалдық топБюджеттік бағдарламалардың әкімшісіБағдарламаАтауы	|	Сомасы, мың теңге
1	|	2	|	3
16	|		|		|	Қарыздарды өтеу	|	9788
	|	452	|		|	Ауданның (облыстық маңызы бар қаланың) қаржы бөлімі	|	9788
	|		|	008	|	Жергілікті атқарушы органның жоғары тұрған бюджет алдындағы борышын өтеу	|	9788
08	|		|		|	Бюджет қаражатының пайдаланылатын қалдықтары	|	41910


	|	Қордай аудандық мәслихатының2015 жылғы 15 мамырдағы№ 41-5 шешіміне 2-қосымша
	|	Қордай аудандық мәслихатының2014 жылғы 22 желтоқсандағы№ 37- 3 шешіміне 5-қосымша

2015-2017 жылдарға арналған аудандық бюджеттен ауылдық округтерге бағдарламалар бойынша бөлінген қаражат көлемдерінің тізбесі
мың теңге


Қаладағы аудан, аудандық маңызы бар қала, кент, ауыл, ауылдық округ әкімінің аппараттарының атауы	|	Бағдарламалар атауы
001 "Қаладағы аудан, аудандық маңызы бар қаланың, кент, ауыл, ауылдық округ әкімінің қызметін қамтамасыз ету жөніндегі қызметтер"	|	022 "Мемлекеттік органдардың күрделі шығыстары"
2015 жыл	|	2016 жыл	|	2017 жыл	|	2015 жыл	|	2016 жыл	|	2017 жыл
"Алға ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	10676	|	10611	|	10611	|	230	|		|	
"Ауқатты ауылдық округ әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	16378	|	16525	|	16525	|	378	|		|	
"Бетқайнар ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	12848	|	13238	|	13238	|	90	|		|	
"Жамбыл ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	16338	|	16896	|	16896	|	565	|		|	
"Қақпатас ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	11564	|	11699	|	11699	|	158	|		|	
"Қаракемер ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	13634	|	13594	|	13594	|	704	|		|	
"Қарасай ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	14655	|	14461	|	14461	|	1802	|		|	
"Қарасу ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	14619	|	14608	|	14608	|	343	|		|	
"Қасық ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	12877	|	12778	|	12778	|	221	|		|	
"Кенен ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	11887	|	11869	|	11869	|	329	|		|	
"Қордай ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	26316	|	26888	|	26888	|	813	|		|	
"Масаншы ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	18482	|	18426	|	18426	|	305	|		|	
"Ноғайбай ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	11666	|	11650	|	11650	|	346	|		|	
"Отар ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	19181	|	18372	|	18372	|	357	|		|	
"Сарыбұлақ ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	16642	|	16600	|	16600	|	202	|		|	
"Сортөбе ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	20222	|	20520	|	20520	|	930	|		|	
"Степной ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	13503	|	12510	|	12510	|	155	|		|	
"Сұлутөр ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	11569	|	11605	|	11605	|	208	|		|	
"Үлкен-Сұлутөр ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	10526	|	10470	|	10470	|	260	|		|	
Барлығы:	|	283583	|	283320	|	283320	|	8396	|		|	





Қаладағы аудан, аудандық маңызы бар қала, кент, ауыл, ауылдық округ әкімінің аппараттарының атауы	|	Бағдарламалар атауы
008 "Елді мекендерде көшелерді жарықтандыру"	|	009 "Елді мекендердің санитариясын қамтамасыз ету"	|	010 "Жерлеу орындарын күтіп-ұстау және туысы жоқ адамдарды жерлеу"	|	011 "Елді мекендерді абаттандыру мен көгалдандыру"
2015 жыл	|	2016 жыл	|	2017 жыл	|	2015 жыл	|	2016 жыл	|	2017 жыл	|	2015 жыл	|	2016 жыл	|	2017 жыл	|	2015 жыл	|	2016 жыл	|	2017 жыл
"Алға ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	1033	|	616	|		|	80	|		|		|		|		|		|	852	|	873	|	
"Ауқатты ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	1766	|	1766	|		|	80	|		|		|		|		|		|	2009	|	2009	|	
"Бетқайнар ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	2080	|	2080	|		|	80	|		|		|		|		|		|	628	|	628	|	
"Жамбыл ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	549	|	206	|		|	80	|		|		|		|		|		|	1864	|	1829	|	
"Қақпатас ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	684	|	684	|		|	80	|		|		|		|		|		|	1176	|	1176	|	
"Қаракемер ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	2417	|	1841	|		|	80	|		|		|		|		|		|	1104	|	1184	|	
"Қарасай ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	649	|	649	|		|	80	|		|		|		|		|		|	935	|	935	|	
"Қарасу ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|		|		|		|	80	|		|		|		|		|		|	1597	|	1957	|	
"Қасық ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	1077	|	1077	|		|	80	|		|		|		|		|		|	1747	|	1747	|	
"Кенен ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	1548	|	1548	|		|	80	|		|		|		|		|		|	1646	|	1496	|	
"Қордай ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	18770	|	18770	|		|	450	|		|		|	304	|		|		|	13470	|	41478	|	1382
"Масаншы ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|		|		|		|	102	|		|		|		|		|		|	2043	|	2395	|	
"Ноғайбай ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	606	|	606	|		|	80	|		|		|		|		|		|	1245	|	1245	|	
"Отар ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	4669	|	4669	|		|	80	|		|		|		|		|		|	1884	|	2361	|	
"Сарыбұлақ ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	1990	|	2710	|		|	80	|		|		|		|		|		|	1729	|	1729	|	
"Сортөбе ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	2946	|	2582	|		|	90	|		|		|		|		|		|	4001	|	4001	|	
"Степной ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|		|		|		|	80	|		|		|		|		|		|	1485	|	1615	|	
"Сұлутөр ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	362	|	362	|		|	80	|		|		|		|		|		|	576	|	635	|	
"Үлкен-Сұлутөр ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	871	|	871	|		|	80	|		|		|		|		|		|	655	|	675	|	
Барлығы:	|	42017	|	41037	|		|	1922	|		|		|	304	|		|		|	40646	|	69968	|	1382






Қаладағы аудан, аудандық маңызы бар қала, кент, ауыл, ауылдық округ әкімінің аппараттарының атауы	|	Бағдарламалар атауы
005 "Ауылдық жерлерде балаларды мектепке дейін тегін алып баруды және кері алып келуді ұйымдастыру"	|	040 "Өңірлерді дамыту" Бағдарламасы шеңберінде өңірлерді  экономикалық дамытуға жәрдемдесу бойынша шараларды іске асыру"	|	014 "Елді мекендерді сумен жабдықтауды ұйымдастыру"
2015 жыл	|	2016 жыл	|	2017 жыл	|	2015 жыл	|	2016 жыл	|	2017 жыл	|	2015 жыл	|	2016 жыл	|	2017 жыл
"Алға ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|		|		|		|	1100	|	703	|	703	|		|		|	
"Ауқатты ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	1782	|	1269	|	1269	|	6800	|	5000	|	5000	|		|		|	
"Бетқайнар ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|		|		|		|	5000	|	5000	|	5000	|		|		|	
"Жамбыл  ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|		|		|		|	4400	|	3185	|	3185	|		|		|	
"Қақпатас  ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	659	|	672	|	672	|	3073	|	3073	|	3073	|		|		|	
"Қаракемер ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|		|		|		|	5000	|	5000	|	5000	|		|		|	
"Қарасай  ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|		|		|		|	5000	|	5000	|	5000	|		|		|	
"Қарасу  ауылдық округі  әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|		|		|		|	5000	|	3562	|	3562	|		|		|	
"Қасық  ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	945	|	860	|	860	|	5000	|	3800	|	3800	|		|		|	
"Кенен  ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|		|		|		|	5000	|	5000	|	5000	|		|		|	
"Қордай  ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|		|		|		|	28098	|	34031	|	34031	|	1207	|		|	
"Масаншы  ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|		|		|		|	14500	|	14500	|	14500	|		|		|	
"Ноғайбай  ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|		|		|		|	2687	|	2600	|	2600	|		|		|	
"Отар ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	1924	|	1888	|	1888	|	7000	|	7000	|	7000	|		|		|	
"Сарыбұлақ ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|		|		|		|	5000	|	5000	|	5000	|		|		|	
"Сортөбе  ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|		|		|		|	14754	|	14958	|	14958	|		|		|	
"Степной ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|	704	|	501	|	501	|	5000	|	5000	|	5000	|		|		|	
"Сұлутөр ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|		|		|		|	1300	|	1300	|	1300	|		|		|	
"Үлкен-Сұлутөр ауылдық округі әкімінің аппараты" коммуналдық мемлекеттік мекемесі	|		|		|		|	1400	|	1400	|	1400	|		|		|	
Барлығы:	|	6014	|	5190	|	5190	|	125112	|	125112	|	125112	|	1207	|		|	




